,reactions,weights
6973,CYSSNAT4te,0.0
6974,CYTDt2r,0.0
6975,DHEASABCCte,0.0
6976,DOPAENT4tc,0.0
6977,ESTRAABCtc,0.0
6978,ESTRGLCABCCte,0.0
6979,ESTROSABCCte,0.0
6980,ESTRSABCtc,0.0
6981,FOLABCCte,0.0
6982,FOLOAT1tc,0.0
6983,FOLOAT2tc,0.0
6984,FOLOATPtc,0.0
6985,GABABGTtc,0.0
6986,GLNB0AT3tc,0.0
6987,GLUB0AT3tc,0.0
6988,GLYB0AT3tc,0.0
6989,GSNt2r,0.0
6990,H2OGLYAQPt,0.0
6991,HDCAFAPMtc,0.0
6992,ILEB0AT2tc,0.0
6993,ILEB0AT3tc,0.0
6994,INSt2,0.0
6995,LEUB0AT2tc,0.0
6996,LEUB0AT3tc,0.0
6997,LEUKABCtc,0.0
6998,LGNCFATPtc,0.0
6999,LGNCFATtc,0.0
7000,METB0AT2tc,0.0
7001,METB0AT3tc,0.0
7002,NACSMCTte,0.0
7003,OCDCAFAPMtc,0.0
7004,OCDCAFATPtc,0.0
7005,OCDCEAFATPtc,0.0
7006,PCHOLABCtc,0.0
7007,PGLYCABCte,0.0
7008,PHEB0AT3tc,0.0
7009,PHEMEABCte,0.0
7010,PMTFATPtc,0.0
7011,PPASMCT1,0.0
7012,PROB0AT2tc,0.0
7013,PROPAT4te,0.0
7014,PSHSABCtc,0.0
7015,PYRSMCT1,0.0
7016,RETABCtc,0.0
7017,SERB0AT3tc,0.0
7018,SRTNENT4tc,0.0
7019,TCHOLABCtc,0.0
7020,THMDt2r,0.0
7021,TRPB0AT3tc,0.0
7022,TTDCAFATPtc,0.0
7023,TYRB0AT3tc,0.0
7024,URIt2r,0.0
7025,VALB0AT2tc,0.0
7026,VALB0AT3tc,0.0
7027,EX_retinal(e),0.0
7028,12HTACRhr,0.0
7029,12HTACRtu,0.0
7030,12HTACRtep,0.0
7031,1331TAALThr,0.0
7032,1331TACRhr,0.0
7033,1331TACRteb,0.0
7034,1331TACRtev,0.0
7035,13DMThr,0.0
7036,13DMTtu,0.0
7037,13DMTtep,0.0
7038,14HMDZALThr,0.0
7039,14HMDZhr,0.0
7040,14MDZtev,0.0
7041,1513DTALThr,0.0
7042,1513DTACRhr,0.0
7043,1513TACRtu,0.0
7044,1513TACRtep,0.0
7045,1531TACRhr,0.0
7046,1531TACRteb,0.0
7047,1531TACRtev,0.0
7048,1531TALThr,0.0
7049,15DMThr,0.0
7050,15DMTtu,0.0
7051,15DMTtep,0.0
7052,1HIBUPGLUC_Sthv,0.0
7053,1HMDGLUChr,0.0
7054,1HMDZGLUChc,0.0
7055,1OHMDZhr,0.0
7056,1OHMDZtep,0.0
7057,2HATVLAChc,0.0
7058,2HATVACIDGLUChr,0.0
7059,2HATVACIDGLUCteb,0.0
7060,2HATVACIDOXDhc,0.0
7061,2HATVACIDhc,0.0
7062,2HATVACIDteb,0.0
7063,2HATVACIDtep,0.0
7064,2HATVACIDthc,0.0
7065,2HATVLACGLUChr,0.0
7066,2HATVLACGLUCteb,0.0
7067,2HATVLACOXDhc,0.0
7068,2HATVLACteb,0.0
7069,2HATVLACtep,0.0
7070,2HATVLACthc,0.0
7071,2HIBUPGLUC_Sthv,0.0
7072,31DMThr,0.0
7073,31DMTtu,0.0
7074,31DMTtep,0.0
7075,35DHPVShc,0.0
7076,35DHPVStep,0.0
7077,35DHPVSthc,0.0
7078,35DSMVhep,0.0
7079,35DSMVteb,0.0
7080,3HIBUPGLUC_Sthv,0.0
7081,3HLVSTAChep,0.0
7082,3HLVSTACtbc,0.0
7083,3HPVSTETCOAhcm,0.0
7084,3HPVSTETCOAhcx,-3.869210687
7085,3HPVSTETteb,0.0
7086,3HPVSTETtev,0.0
7087,3HPVShc,0.0
7088,3HPVSteb,0.0
7089,3HPVStep,0.0
7090,3HPVSthc,0.0
7091,3HSMVACIDhep,0.0
7092,3HSMVACIDteb,0.0
7093,3HSMVhep,0.0
7094,3ISPVShc,0.0
7095,3ISPVSteb,0.0
7096,3ISPVStep,0.0
7097,3ISPVSthc,0.0
7098,3MEACMPhc,0.0
7099,3OHACMPhr,0.0
7100,3OHACMPtev,0.0
7101,4BHGLZABCt,0.0
7102,4BHGLZhr,0.0
7103,4BHGLZtev,0.0
7104,4HATVACIDOXDhc,0.0
7105,4HATVACIDhc,0.0
7106,4HATVACIDteb,0.0
7107,4HATVACIDtep,0.0
7108,4HATVACIDthc,0.0
7109,4HATVLACOXDhc,0.0
7110,4HATVLAChc,0.0
7111,4HATVLACteb,0.0
7112,4HATVLACtep,0.0
7113,4HATVLACthc,0.0
7114,4HMDGLUCtev,0.0
7115,4HMDZGLUChr,0.0
7116,4OHMDZhr,0.0
7117,4OHMDZtev,0.0
7118,56DHPVShc,0.0
7119,56DHPVSteb,0.0
7120,56DHPVStev,0.0
7121,56EPPVShc,0.0
7122,56EPPVSteb,0.0
7123,56EPPVStev,0.0
7124,5OHFVSGLUhc,0.0
7125,5OHFVSGLUtev,0.0
7126,5OHFVShc,3.493083476
7127,5OHFVSteb,0.0
7128,6AHGLZABCt,0.0
7129,6AHGLZhr,0.0
7130,6AHGLZtev,0.0
7131,6BHGLZABCt,0.0
7132,6BHGLZGLCABCt,0.0
7133,6BHGLZGLChr,0.0
7134,6BHGLZGLCtev,0.0
7135,6BHGLZhr,3.493083476
7136,6BHGLZtev,0.0
7137,6CSMVACIDhep,0.0
7138,6CSMVACIDteb,0.0
7139,6CSMVhep,0.0
7140,6EPSteb,0.0
7141,6EPVStep,0.0
7142,6EPVShc,0.0
7143,6EPVSthc,0.0
7144,6HLVSTAChep,0.0
7145,6HLVSTthep,0.0
7146,6HMSMVACIDhep,0.0
7147,6HMSMVACIDteb,0.0
7148,6HMSMVhep,0.0
7149,6HSMVACIDhep,0.0
7150,6HSMVACIDteb,0.0
7151,6HSMVhep,0.0
7152,6MELACAChep,0.0
7153,6MELVACtbc,0.0
7154,6MELVSTthep,0.0
7155,6MSMVhep,0.0
7156,6OHFVSGLUhc,0.0
7157,6OHFVSGLUtev,0.0
7158,6OHFVShc,3.493083476
7159,6OHFVSteb,0.0
7160,7AHGLZABCt,0.0
7161,7AHGLZhr,0.0
7162,7AHGLZtev,0.0
7163,7BHGLZABCt,0.0
7164,7BHGLZGLCABCt,0.0
7165,7BHGLZGLChr,0.0
7166,7BHGLZGLCtev,0.0
7167,7BHGLZhr,3.493083476
7168,7BHGLZtev,0.0
7169,7HPVShc,0.0
7170,7HPVSteb,0.0
7171,7HPVStev,0.0
7172,ALLOP2tu,0.0
7173,ACMPtu,0.0
7174,ACMPGLUChr,0.0
7175,ACMPGLUTdt,0.0
7176,ACMPGLUTtep,0.0
7177,ACMPGLUTthc,0.0
7178,ACMPGLUtep,0.0
7179,ACMPGLUthc,0.0
7180,ACMPShc,0.0
7181,ACMPdt,0.0
7182,ACMPthc,0.0
7183,ALLOP1tu,0.0
7184,ALLOPOXDhep,-5.722740184
7185,ALLOPtepvb,0.0
7186,AM19CSALThr,0.0
7187,AM19CShr,0.0
7188,AM19CSteb,0.0
7189,AM1A4NCShc,0.0
7190,AM1A4NCSteb,0.0
7191,AM1ACCShr,0.0
7192,AM1ACCStev,0.0
7193,AM1ACShr,0.0
7194,AM1ACSteb,0.0
7195,AM1ACStep,0.0
7196,AM1ALCShr,0.0
7197,AM1ALCSteb,0.0
7198,AM1ALCStep,0.0
7199,AM1C4N9CShc,0.0
7200,AM1C4N9CSteb,0.0
7201,AM1C9CShr,0.0
7202,AM1C9CSteb,0.0
7203,AM1C9CStev,0.0
7204,AM1CCShr,0.0
7205,AM1CCSteb,0.0
7206,AM1CCStev,0.0
7207,AM1CGLChr,0.0
7208,AM1CGLCteb,0.0
7209,AM1CSAhr,0.0
7210,AM1CSAtep,0.0
7211,AM4N9CShc,0.0
7212,AM4N9CShr,0.0
7213,AM4N9CStev,0.0
7214,AM4NC9CSteb,0.0
7215,AM4NCShr,0.0
7216,AM4NCSteb,0.0
7217,AM4NCStep,0.0
7218,AM9CSAhr,0.0
7219,AM9CSAteb,0.0
7220,AM9CSAtep,0.0
7221,ATVACIDMCTtu,0.0
7222,ATVACIDOATPtu,0.0
7223,ATVACIDhc,0.0
7224,ATVACIDhr,0.0
7225,ATVACIDtdu,0.0
7226,ATVACIDtu,0.0
7227,ATVACYLGLUChc,0.0
7228,ATVETHGLUChc,0.0
7229,ATVLACGLCURhc,0.0
7230,ATVLACThc,0.0
7231,ATVLACh2r,0.0
7232,ATVLAChc,0.0
7233,ATVLAChr,0.0
7234,ATVLACtdhc,0.0
7235,ATVLACtu,0.0
7236,Am19CStev,0.0
7237,Am1CSAteb,0.0
7238,CARBIBUP_SGLUthv,0.0
7239,CARIBUP_Rthv,0.0
7240,CARIBUP_SGLUhep,0.0
7241,CARIBUP_Sthv,0.0
7242,CRGLZABCt,0.0
7243,CRGLZhr,0.0
7244,CRGLZtev,0.0
7245,CRVS1M24hc,0.0
7246,CRVS1tev,0.0
7247,CRVS23M24hc,0.0
7248,CRVSATPthc,0.0
7249,CRVSATPtu,0.0
7250,CRVSM1SPhc,0.0
7251,CRVSM1hc,0.0
7252,CRVSM1hr,0.0
7253,CRVSM1teb,0.0
7254,CRVSM22hc,0.0
7255,CRVSM23hc,0.0
7256,CRVSM23hr,0.0
7257,CRVSM23teb,0.0
7258,CRVSM23tev,0.0
7259,CRVSM24teb,0.0
7260,CRVSM24tev,0.0
7261,CRVSM31hc,0.0
7262,CRVStu,0.0
7263,CRVSthc,-6.394018702
7264,CSASULPhc,0.0
7265,CSASULPteb,0.0
7266,CSASULPtev,0.0
7267,CSAtd,0.0
7268,CSAtu,0.0
7269,CVM1GLUChc,0.0
7270,CVM23GLUChc,0.0
7271,CYSACMPAChc,0.0
7272,CYSAMPtev,0.0
7273,DELACCRVSM23hc,0.0
7274,DEOXFVShc,-3.869210687
7275,DEOXFVStev,0.0
7276,DESFVShc,3.493083476
7277,DESFVSteb,0.0
7278,DHGLZABCt,0.0
7279,DHGLZhc,0.0
7280,DHGLZtev,0.0
7281,DSPVSteb,0.0
7282,DSPVStev,0.0
7283,EPOXTAChr,0.0
7284,EPOXTACteb,0.0
7285,EPOXTACtev,0.0
7286,EX_12htacr(e),0.0
7287,EX_1331tacr(e),0.0
7288,EX_13dmt(e),0.0
7289,EX_14hmdz(e),0.0
7290,EX_1513tacr(e),0.0
7291,EX_1531tacr(e),0.0
7292,EX_15dmt(e),0.0
7293,EX_1hibupglu_S(e),0.0
7294,EX_1hmdgluc(e),0.0
7295,EX_1ohmdz(e),0.0
7296,EX_2hatvacid(e),0.0
7297,EX_2hatvacidgluc(e),0.0
7298,EX_2hatvlac(e),0.0
7299,EX_2hatvlacgluc(e),0.0
7300,EX_2hibupglu_S(e),0.0
7301,EX_31dmt(e),0.0
7302,EX_35dhpvs(e),0.0
7303,EX_35dsmv(e),0.0
7304,EX_3hibupglu_S(e),0.0
7305,EX_3hlvstacid(e),0.0
7306,EX_3hpvs(e),0.0
7307,EX_3hpvstet(e),0.0
7308,EX_3hsmvacid(e),0.0
7309,EX_3ispvs(e),0.0
7310,EX_3ohacmp(e),0.0
7311,EX_4bhglz(e),0.0
7312,EX_4hatvacid(e),0.0
7313,EX_4hatvlac(e),0.0
7314,EX_4hmdgluc(e),0.0
7315,EX_4ohmdz(e),0.0
7316,EX_56dhpvs(e),0.0
7317,EX_56eppvs(e),0.0
7318,EX_5ohfvs(e),0.0
7319,EX_5ohfvsglu(e),0.0
7320,EX_6ahglz(e),0.0
7321,EX_6bhglz(e),0.0
7322,EX_6bhglzglc(e),0.0
7323,EX_6csmvacid(e),0.0
7324,EX_6epvs(e),0.0
7325,EX_6hlvst(e),0.0
7326,EX_6hmsmvacid(e),0.0
7327,EX_6hsmvacid(e),0.0
7328,EX_6melvacid(e),0.0
7329,EX_6melvst(e),0.0
7330,EX_6ohfvs(e),0.0
7331,EX_6ohfvsglu(e),0.0
7332,EX_7ahglz(e),0.0
7333,EX_7bhglz(e),0.0
7334,EX_7bhglzglc(e),0.0
7335,EX_7hpvs(e),0.0
7336,EX_acmp(e),0.0
7337,EX_acmpglu(e),0.0
7338,EX_acmpglut(e),0.0
7339,EX_allop(e),0.0
7340,EX_am19cs(e),0.0
7341,EX_am1a4ncs(e),0.0
7342,EX_am1accs(e),0.0
7343,EX_am1acs(e),0.0
7344,EX_am1alcs(e),0.0
7345,EX_am1c4n9cs(e),0.0
7346,EX_am1c9cs(e),0.0
7347,EX_am1ccs(e),0.0
7348,EX_am1cglc(e),0.0
7349,EX_am1csa(e),0.0
7350,EX_am4n9cs(e),0.0
7351,EX_am4ncs(e),0.0
7352,EX_am9csa(e),0.0
7353,EX_atvacid(e),0.0
7354,EX_atvlac(e),0.0
7355,EX_caribup_R(e),0.0
7356,EX_caribup_s(e),0.0
7357,EX_caribupglu_S(e),0.0
7358,EX_crglz(e),0.0
7359,EX_crvs(e),0.0
7360,EX_crvsm1(e),0.0
7361,EX_crvsm23(e),0.0
7362,EX_crvsm24(e),0.0
7363,EX_csa(e),0.0
7364,EX_csasulp(e),0.0
7365,EX_cysacmp(e),0.0
7366,EX_deoxfvs(e),0.0
7367,EX_desfvs(e),0.0
7368,EX_dhglz(e),0.0
7369,EX_dspvs(e),0.0
7370,EX_epoxtac(e),0.0
7371,EX_fvs(e),0.0
7372,EX_fvstet(e),0.0
7373,EX_fvstetglu(e),0.0
7374,EX_glc3meacp(e),0.0
7375,EX_glz(e),0.0
7376,EX_gtacmp(e),0.0
7377,EX_ibupgluc(e),0.0
7378,EX_isolvstacid(e),0.0
7379,EX_lst4exp(e),0.0
7380,EX_lstn(e),0.0
7381,EX_lstn1gluc(e),0.0
7382,EX_lstnm1(e),0.0
7383,EX_lstnm2(e),0.0
7384,EX_lstnm4(e),0.0
7385,EX_lstnm5(e),0.0
7386,EX_lstnm7(e),0.0
7387,EX_lvst(e),0.0
7388,EX_mdz(e),0.0
7389,EX_mdzglc(e),0.0
7390,EX_meracmp(e),0.0
7391,EX_mhglz(e),0.0
7392,EX_ndersv(e),0.0
7393,EX_nfdlac(e),0.0
7394,EX_oxyp(e),0.0
7395,EX_oxy1rb(e),0.0
7396,EX_oxy7rb(e),0.0
7397,EX_profvs(e),0.0
7398,EX_ptvst(e),0.0
7399,EX_ptvstlac(e),0.0
7400,EX_ptvstm3(e),0.0
7401,EX_pvs(e),0.0
7402,EX_pvsgluc(e),0.0
7403,EX_rsv(e),0.0
7404,EX_rsvlac(e),0.0
7405,EX_s3meacmp(e),0.0
7406,EX_smv(e),0.0
7407,EX_smvacid(e),0.0
7408,EX_stacmp(e),0.0
7409,EX_sulpacmp(e),0.0
7410,EX_tacr(e),0.0
7411,EX_tauribup_S(e),0.0
7412,EX_thrfvs(e),0.0
7413,EX_tlacfvs(e),0.0
7414,EX_tmd(e),0.0
7415,EX_tmdm1(e),0.0
7416,EX_tmdm3(e),0.0
7417,EX_tmdm5(e),0.0
7418,EX_tripvs(e),0.0
7419,EX_tsacmgluc(e),0.0
7420,EX_tsacmsul(e),0.0
7421,FVSGLUChc,0.0
7422,FVSTETGLUhc,0.0
7423,FVSTETGLUtev,0.0
7424,FVSTETtev,0.0
7425,FVShc,0.0
7426,FVSteb,0.0
7427,FVStep,0.0
7428,FVStu,0.0
7429,GLC3MEACPhr,0.0
7430,GLC3MEACPtev,0.0
7431,GLZABCteb,0.0
7432,GLZtd,0.0
7433,GTACMPhr,0.0
7434,GTACMPtev,0.0
7435,IBUPGLUCtchep,0.0
7436,IBUPGLUCtpvb,0.0
7437,ISOLVSTAChep,0.0
7438,ISOLVSTtbc,0.0
7439,LST4EXPTDhc,0.0
7440,LST4EXPhr,3.493083476
7441,LST4EXPthc,0.0
7442,LSTN1GLUChr,0.0
7443,LSTN1GLUCtev,0.0
7444,LSTNtu,0.0
7445,LSTNM1hr,3.493083476
7446,LSTNM1tev,0.0
7447,LSTNM2hr,3.493083476
7448,LSTNM2tev,0.0
7449,LSTNM4hr,0.0
7450,LSTNM4tev,0.0
7451,LSTNM5hr,3.493083476
7452,LSTNM5tev,0.0
7453,LSTNM7TDhc,0.0
7454,LSTNM7hr,0.0
7455,LSTNM7thc,0.0
7456,LSTNRATt,0.0
7457,LSTNtd,0.0
7458,LVACLAChep,0.0
7459,LVSTACIDhep,0.0
7460,LVSTACIDtu,0.0
7461,LVSTACOXD6Hhep,0.0
7462,LVSTACOXD6MEhep,0.0
7463,LVSTOXD3Hhep,0.0
7464,LVSTOXD6Hhep,0.0
7465,LVSTOXD6METhep,0.0
7466,LVSTPGPtu,0.0
7467,LVSTtu,0.0
7468,MDZGLCtev,0.0
7469,MDZtd,0.0
7470,MDZtu,0.0
7471,MERACMPtep,0.0
7472,MERACMPthc,0.0
7473,MHGLZABCt,0.0
7474,MHGLZhr,3.493083476
7475,MHGLZtev,0.0
7476,NDERSVhc,3.493083476
7477,NDERSVteb,0.0
7478,NFDLACtep,0.0
7479,OXYP1CONJ,0.0
7480,OXYP2CONJ,0.0
7481,OXYPR1tehv,0.0
7482,OXYPR7tehv,0.0
7483,OXYPthc,0.0
7484,OXYPtepv,0.0
7485,PROFVShc,0.0
7486,PROFVStev,0.0
7487,PTVSTATPtu,0.0
7488,PTVSTGLUChc,0.0
7489,PTVSTLAChc,0.0
7490,PTVSTLACtev,0.0
7491,PTVSTM13hr,3.493083476
7492,PTVSTM3eb,0.0
7493,PTVSTM3hc,0.0
7494,PTVSThc,0.0
7495,PTVSTtep,0.0
7496,PTVSTtu,0.0
7497,PVSATPtu,0.0
7498,PVSGLUChc,0.0
7499,PVSGLUCteb,0.0
7500,PVSGLUCtev,0.0
7501,PVSHtu,0.0
7502,PVSOATPtu,0.0
7503,PVStep,0.0
7504,RSVATPtu,0.0
7505,RSVGLUChc,0.0
7506,RSVLAChv,0.0
7507,RSVLACteb,0.0
7508,RSVSPONhc,0.0
7509,RSVhc,0.0
7510,RSVtev,0.0
7511,RSVtu,0.0
7512,S3MEACMPhc,0.0
7513,S3MEACMPtev,0.0
7514,SMVACIDATPteb,0.0
7515,SMVACIDhep,0.0
7516,SMVACIDtev,0.0
7517,SMVtu,0.0
7518,SMVGLUCLAChep,0.0
7519,SMVGLUChep,0.0
7520,SMVHYDROhep,0.0
7521,SMVLAChep,0.0
7522,SMVtv,0.0
7523,SMVthep,-6.394018702
7524,STACMPhc,0.0
7525,STACMPtev,0.0
7526,SULPACMPtev,0.0
7527,TACRDtsc,0.0
7528,TACRtu,0.0
7529,TAURIBUP_Sthv,0.0
7530,THRFVShc,0.0
7531,THRFVStev,0.0
7532,THSACMPhr,0.0
7533,TLACFVShc,0.0
7534,TLACFVStev,0.0
7535,TMDM1OATt,0.0
7536,TMDM1hr,3.493083476
7537,TMDM3OATt,0.0
7538,TMDM3hr,0.0
7539,TMDM5OATt,0.0
7540,TMDM5hr,3.493083476
7541,TMDOATPtsc,0.0
7542,TMDOATtev,0.0
7543,TMDOATthc,0.0
7544,TMDtd,0.0
7545,TRIPVShc,0.0
7546,TRIPVSteb,0.0
7547,TRIPVStev,0.0
7548,TSACGLUCtev,0.0
7549,TSACMGLUChr,0.0
7550,TSACMSULhc,0.0
7551,TSACMSULtev,0.0
7552,12HTACRitr,0.0
7553,13HTACRitr,0.0
7554,14HMDZitr,0.0
7555,1513TACRitr,0.0
7556,1531TACRitr,0.0
7557,1HIBUPGLUitr,0.0
7558,1HMDGLUCitr,0.0
7559,2HATVACIDGLUCitr,0.0
7560,2HATVLACGLUCitr,0.0
7561,2HIBUPGLUC_Sitr,0.0
7562,35DHPVSitr,0.0
7563,35DSMVitr,0.0
7564,3HIBUPGLUC_Sitr,0.0
7565,3HLVSTitr,0.0
7566,3HPVSitr,0.0
7567,3HPVSCOAitm,0.0
7568,3HPVSCOAitx,0.0
7569,3HPVSTETCOAitm,0.0
7570,3HPVSTETCOAitx,0.0
7571,3HSMVitr,0.0
7572,3ISPVSitr,0.0
7573,3MEACMPitr,0.0
7574,3OHACMPitr,0.0
7575,4BHGLZitr,0.0
7576,4HATVACIDitr,0.0
7577,4HATVLACitr,0.0
7578,4HMDGLUCitr,0.0
7579,4OHMDZitr,0.0
7580,56DHPVSitr,0.0
7581,56EPPVSitr,0.0
7582,5OHFVSitr,0.0
7583,5OHFVSGLUitr,0.0
7584,6AHGLZitr,0.0
7585,6BHGLZGLCitr,0.0
7586,6CSMVitr,0.0
7587,6HLVSTitr,0.0
7588,6HLVSTACIDitr,0.0
7589,6HMSMVitr,0.0
7590,6HSMVitr,0.0
7591,6MELVACIDitr,0.0
7592,6MELVSTitr,0.0
7593,6OHFVSitr,0.0
7594,6OHFVSGLUitr,0.0
7595,7AHGLZitr,0.0
7596,7BHGLZGLCitr,0.0
7597,7HPVSitr,0.0
7598,ACMPitr,0.0
7599,ACMPGLUitr,0.0
7600,AM19CSitr,0.0
7601,AM1ACCSitr,0.0
7602,AM1ACSitr,0.0
7603,AM1ALCSitr,0.0
7604,AM1C9CSitr,0.0
7605,AM1CGLCitr,0.0
7606,AM4N9CSitr,0.0
7607,AM4NCSitr,0.0
7608,CARIBUP_Sitr,0.0
7609,CARIBUPGLU_Sitr,0.0
7610,CRGLZitr,0.0
7611,CRVSitr,0.0
7612,CRVSM22itr,0.0
7613,CRVSM24itr,0.0
7614,CRVSM31itr,0.0
7615,CSAitr,0.0
7616,DEOXFVSitx,0.0
7617,DESFVSitr,0.0
7618,DSPVSitr,0.0
7619,EPOXTACitr,0.0
7620,FVSitx,0.0
7621,FVSCOAitx,0.0
7622,FVSTETitr,0.0
7623,FVSTETGLUitr,0.0
7624,GLC3MEACPitr,0.0
7625,GLZitr,0.0
7626,GTACMPitr,0.0
7627,IBUPGLUCitr,0.0
7628,LSTN1GLUCitr,0.0
7629,LSTNitr,0.0
7630,LSTNM1itr,0.0
7631,LSTNM2itr,0.0
7632,LSTNM4itr,0.0
7633,LSTNM5itr,0.0
7634,LSTNM7itr,0.0
7635,LVSTitr,0.0
7636,EX_lvstacid(e),0.0
7637,LVSTACIDitr,0.0
7638,MDZitr,0.0
7639,MDZGLCitr,0.0
7640,NDERSVitr,0.0
7641,PROFVSCOAitx,0.0
7642,PTVSTLACitr,0.0
7643,PTVSTM13itr,0.0
7644,PTVSTM13te,0.0
7645,EX_ptvstm13(e),0.0
7646,PTVSTM3itr,0.0
7647,PVSitr,0.0
7648,PVSGLUCitr,0.0
7649,RSVLACitr,0.0
7650,TACRitr,0.0
7651,THSACMPitr,0.0
7652,TLACFVSitr,0.0
7653,TMACMPitr,0.0
7654,TMDitr,0.0
7655,TMDM1itr,0.0
7656,TMDM3itr,0.0
7657,TMDM5itr,0.0
7658,TSACMGLUCitr,0.0
7659,3HPVSCOAhc,0.0
7660,3HPVSTEThc,0.0
7661,ACMPGLUTTRsc,0.0
7662,FVSCOAhc,0.0
7663,MDZGLChr,0.0
7664,1OHMDZitr,0.0
7665,CYSACMPitr,0.0
7666,ACMPGLUTitr,0.0
7667,NAPQIhr,0.0
7668,H2O2itr,0.0
7669,UDPRIBc,0.0
7670,GLYitr,0.0
7671,PAPSitr,0.0
7672,PAPitr,0.0
7673,13DMTitr,0.0
7674,15DMTitr,0.0
7675,ATVACIDitr,0.0
7676,ATVLACitr,0.0
7677,31DMTitr,0.0
7678,SMVitr,0.0
7679,6BHGLZitr,0.0
7680,7BHGLZitr,0.0
7681,AM1CCSitr,0.0
7682,LST4EXPitr,0.0
7683,MHGLZitr,0.0
7684,RSVitr,0.0
7685,TRIPVSitr,0.0
7686,SMVACIDitr,0.0
7687,PTVSTitr,0.0
7688,FVSitr,0.0
7689,AM1CSAitr,0.0
7690,AM9CSAitr,0.0
7691,2HATVACIDitr,0.0
7692,EX_hx(e),0.0
7693,FACOAL100i,0.0
7694,FACOAL120i,0.0
7695,FACOAL60i,0.0
7696,HXt,0.0
7697,C60CRNt,3.780887985
7698,C60CPT2,0.0
7699,C100CRNt,3.780887985
7700,C100CPT2,0.0
7701,C120CRNt,3.780887985
7702,C120CPT2,0.0
7703,AIRCr_PRASCS,0.0
7704,FAOXC10080m,0.0
7705,FAOXC10080x,0.0
7706,FAOXC101_3Em,0.0
7707,FAOXC101_4Em,0.0
7708,FAOXC101_4Zm,0.0
7709,FAOXC101_4Zx,0.0
7710,FAOXC102_4Z_7Zm,0.0
7711,FAOXC102_4Z_7Zx,0.0
7712,FAOXC11090m,0.0
7713,FAOXC120100m,0.0
7714,FAOXC120100x,0.0
7715,FAOXC121_3Em,0.0
7716,FAOXC121_3Zm,0.0
7717,FAOXC121_5Em,0.0
7718,FAOXC122_3E_6Em,0.0
7719,FAOXC122_3Z_6Zm,0.0
7720,FAOXC122_3Z_6Zx,0.0
7721,FAOXC123_3Z_6Z_9Zm,0.0
7722,FAOXC123_3Z_6Z_9Zx,0.0
7723,FAOXC130110m,0.0
7724,FAOXC140120m,0.0
7725,FAOXC140120x,0.0
7726,FAOXC141_5Em,0.0
7727,FAOXC141_5Zm,0.0
7728,FAOXC141_7Em,0.0
7729,FAOXC142_5E_8Em,0.0
7730,FAOXC142_5Z_8Zm,0.0
7731,FAOXC142_5Z_8Zx,0.0
7732,FAOXC143_5Z_8Z_11Zm,0.0
7733,FAOXC143_5Z_8Z_11Zx,0.0
7734,FAOXC150130m,0.0
7735,FAOXC160140m,0.0
7736,FAOXC160140x,0.0
7737,FAOXC161_7Em,0.0
7738,FAOXC161_7Zm,0.0
7739,FAOXC161_9Em,0.0
7740,FAOXC161140m,0.0
7741,FAOXC162_7E_10Em,0.0
7742,FAOXC162_7Z_10Zm,0.0
7743,FAOXC163_4Z_7Z_10Zm,0.0
7744,FAOXC163_4Z_7Z_10Zx,0.0
7745,FAOXC163_7Z_10Z_13Zm,0.0
7746,FAOXC164_4Z_7Z_10Z_13Zm,0.0
7747,FAOXC164_4Z_7Z_10Z_13Zx,0.0
7748,FAOXC170150m,0.0
7749,FAOXC181_11Em,0.0
7750,FAOXC181_9Em,0.0
7751,FAOXC181_9Zm,0.0
7752,FAOXC182_9E_12Em,0.0
7753,FAOXC182_9Z_12Zm,0.0
7754,FAOXC183_6Z_9Z_12Zm,0.0
7755,FAOXC183_6Z_9Z_12Zx,0.0
7756,FAOXC183_9Z_12Z_15Zm,0.0
7757,FAOXC184_3Z_6Z_9Z_12Zm,0.0
7758,FAOXC184_3Z_6Z_9Z_12Zx,0.0
7759,FAOXC184_6Z_9Z_12Z_15Zm,0.0
7760,FAOXC184_6Z_9Z_12Z_15Zx,0.0
7761,FAOXC185_3Z_6Z_9Z_12Z_15Zm,0.0
7762,FAOXC185_3Z_6Z_9Z_12Z_15Zx,0.0
7763,FAOXC201181x,0.0
7764,FAOXC204_5Z_8Z_11Z_14Zm,0.0
7765,FAOXC204_5Z_8Z_11Z_14Zx,0.0
7766,FAOXC204184m2,0.0
7767,FAOXC205_5Z_8Z_11Z_14Z_17Zm,0.0
7768,FAOXC205_5Z_8Z_11Z_14Z_17Zx,0.0
7769,FAOXC220200x,0.0
7770,FAOXC221201x,0.0
7771,FAOXC225_4Z_7Z_10Z_13Z_16Zm,0.0
7772,FAOXC225_4Z_7Z_10Z_13Z_16Zx,0.0
7773,FAOXC241221x,0.0
7774,FAOXC4020m,0.0
7775,FAOXC5030m,0.0
7776,FAOXC6040m,0.0
7777,FAOXC61_3Zm,0.0
7778,FAOXC7050m,0.0
7779,FAOXC8060m,0.0
7780,FAOXC81_5Zm,0.0
7781,FAOXC9070m,0.0
7782,FAOXCPRIST1x,0.0
7783,FAOXCPRIST2x,0.0
7784,FAOXCPRIST3x,0.0
